id,user_id,rdv,asofright,ovr55,clusteros,phased,stalled,name,status,descr,prj_url,address,state,zip_code,height,stories,year_compl,prjarea,singfamhu,smmultifam,lgmultifam,hu,gqpop,rptdemp,commsf,hotelrms,onsitepark,total_cost,ret_sqft,ofcmd_sqft,indmf_sqft,whs_sqft,rnd_sqft,ei_sqft,other_sqft,hotel_sqft,latitude,longitude,mixed_use,created_at,updated_at,municipal,devlper,yrcomp_est,units_1bd,units_2bd,units_3bd,affrd_unit,aff_u30,aff_30_50,aff_50_80,aff_80p,headqtrs,park_type,publicsqft,unknownhu,aff_unknown,unk_sqft,loc_id,parcel_fy,rpa_name,county,nhood,n_transit,mepa_id,traffic_count_data,mepa_id_present,traffic_count_data_present
4779,489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,311 Littleton Road,completed,44 residential units,,313 Littleton Road,MA,01824,,,2016,,0,44,0,44,0,,0,0,,,0,0,0,0,0,0,0,0,42.5824954,-71.39111325,FALSE,2019-04-22 18:49:10 UTC,2019-05-08 20:21:52 UTC,Chelmsford,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_685366_3037376,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,,
4778,489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,276 Mill Road,completed,108 rental units,,276 Mill Road,MA,01824,,,2018,,0,0,108,108,0,,0,0,,,0,0,0,0,0,0,0,0,42.58756417,-71.31580483,FALSE,2019-04-22 18:46:08 UTC,2019-05-08 20:22:07 UTC,Chelmsford,Princeton Properties,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_705756_3039180,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,,
4781,489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7 Gorham Street,completed,52 residential units on former single-family lot.***The development was completed in 2020. https://www.compass.com/listing/7-gorham-street-unit-55-chelmsford-ma-01824/621715023498683009/,,1515 Gorham Street,MA,01852,,,2020,,0,52,0,52,0,,0,0,,,0,0,0,0,0,0,0,0,42.61399378,-71.30375588,FALSE,2019-04-22 18:57:26 UTC,2021-02-04 17:28:48 UTC,Chelmsford,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_708912_3048828,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,,
597,362,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ironwood Apartments,completed,"two new buildings for luxury residences. By  Procopio Enterprises Inc.  Phase 1: 55 unit buildingPhase 2: 45 unit buildingon site garage***The project was completed in 2017, a year ahead of schedule.https://harbormgmt.com/property/ironwood-apartments-215-fairmount-avenue-lynn-ma/",https://ironwoodlynn.com/,215 Fairmount Avenue,MA,01906,,4,2017,,0,0,100,100,0,,0,0,0,,0,0,0,0,0,0,0,0,42.46551064,-70.99109243,FALSE,2017-11-08 21:35:33 UTC,2021-02-15 22:45:00 UTC,Lynn,Procopio Enterprises Inc. ,FALSE,,,,0,0,0,0,0,FALSE,garage,0,,0,,M_241860_912875,2018,Metropolitan Area Planning Council,Essex,,[],,,,
4776,489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2 Fairview Street,completed,Eleven residential units replacing single-family/mixed use.,,195 Princeton Street,MA,01863,,,2019,,0,11,0,11,0,,0,0,,,0,0,0,0,0,0,0,0,42.63126015,-71.37223496,FALSE,2019-04-22 18:40:26 UTC,2022-04-06 11:42:13 UTC,Chelmsford,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_690533_3055082,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,FALSE,FALSE
5953,777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Heritage Park,completed,35 single-family subdivision.  ,,Hogg Memorial Drive,MA,02382,,,2019,,35,0,0,35,0,,0,0,,,0,0,0,0,0,0,0,0,42.07643515,-70.95350083,FALSE,2022-03-15 19:08:19 UTC,2022-03-15 19:08:19 UTC,Whitman,Egan Development LLC,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,M_245137_869793,,Old Colony Planning Council,Plymouth,,[],,,FALSE,FALSE
4777,489,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,271 Riverneck Road,completed,Eleven residential units replacing single-family house.,,271 Riverneck Road,MA,01824,,,2019,,0,11,0,11,0,,0,0,,,0,0,0,0,0,0,0,0,42.59997267,-71.336911,FALSE,2019-04-22 18:42:44 UTC,2022-04-06 15:16:34 UTC,Chelmsford,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_700049_3043805,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,FALSE,FALSE
4114,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Fort Point Place,completed," Renovation of two existing buildings & construction of connector creating 126 units of loft style housing, 118 parking spaces and ground floor retail.",http://www.21wormwoodlofts.com/,21 Wormwood Street,MA,02210,,6,2015,,0,0,126,126,0,,0,0,118,,0,0,0,0,0,0,0,0,42.34711156,-71.05012778,FALSE,2015-10-29 18:04:38 UTC,2018-09-26 03:46:33 UTC,Boston,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,,M_237059_899708,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
4598,483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Parcel R-15B (260-262 Medford St),completed,3 units,,262 Medford Street,MA,02129,,,2012,,0,3,0,3,0,,0,0,,,0,0,0,0,0,0,0,0,42.38063603,-71.06160263,FALSE,2019-04-01 20:12:25 UTC,2019-04-08 15:01:32 UTC,Boston,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,M_236104_903441,,Metropolitan Area Planning Council,Suffolk,Charlestown,"[""MBTA Key Bus Route: 111""]",,,,
4604,250,TRUE,,,,,,869 Washington Street,planning,"56 units, 40 units multifamily and 16 townhouse buildings estimated",,869 Washington Street,MA,02021,,,2021,,0,0,56,56,,,0,0,,,0,0,0,0,0,0,0,0,42.16015064,-71.14249254,,2019-04-02 16:05:46 UTC,2019-04-02 16:05:46 UTC,Canton,,TRUE,,,,4,,,,4,,,0,,,0,F_753073_2883552,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: Canton Center""]",,,,
5954,777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,629 Washington ,planning,Commercial space on the first floor with twenty-four apartments above.,,Washington Street,MA,02382,,,2023,,0,0,24,24,,,100,,,,,,,,,,,,42.082252,-70.937563,FALSE,2022-03-15 19:18:06 UTC,2022-03-15 19:18:06 UTC,Whitman,,TRUE,,,,,,,,,FALSE,,,,,100,M_246555_870355,,Old Colony Planning Council,Plymouth,,[],,,FALSE,FALSE
3059,1,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Lynn Waterfront Master Plan,projected,"Retail, office, Hotel, Industrial. Master plan completed and approved by Lynn City Council.  305 acres.  Rezoned. Approved by state.  Sept 2010- city relocated National Grid transmission lines that served as barrier to development.  City has secured a section 108 HUD loan for $5million to loan to developers wanting to devlp waterfront.  City is working with 2 privately owned parcels (4-5 acres total) to encourage devlpmnt.  All development barriers removed, incentives in place, but no devlpmnt yet.The area consists of the area along the waterfront from general Edwards bridge, on Revere/Lynn line, to Lynn/Nahant rotary. Extends from water, across the Lynnway inland about 500 ft. ",https://www.ediclynn.org/waterfront.shtml,Circle Avenue,MA,,,,2045,,,,3000,3000,,4250,1830500,380,,,950000,380000,500000,0,0,0,0,500,42.45243535,-70.96006086,TRUE,2011-03-19 07:00:00 UTC,2022-11-11 18:17:19 UTC,Lynn,,TRUE,,,,,,,,,FALSE,,,,,,M_244149_912617,2018,Metropolitan Area Planning Council,Essex,,[],,,FALSE,FALSE
4599,250,,,,,,,Cornerstone at Canton (Assisted Living),completed,Cornerstone at Canton Assisted Living -98 units,,175 Revere Street,MA,02021,,,2014,,0,0,98,98,0,,0,0,,,0,0,0,0,0,0,0,0,42.15723997,-71.14948992,,2019-04-02 16:04:53 UTC,2019-04-02 16:04:53 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_751201_2882539,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: Canton Center""]",,,,
1580,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,319 A Street Rear,completed," The proposed project includes demolishing the existing 319 A St Rear building and constructing an approximately 268,500 sq ft , 21 story building that would include approximately 203 apartments and 103 above-grade parking spaces",,319R A Street,MA,02210,205,20,2015,268500,0,0,203,203,0,,0,0,96,,0,0,0,0,0,0,0,0,42.34868057,-71.04831444,FALSE,2011-03-19 07:00:00 UTC,2018-09-26 04:09:13 UTC,Boston,Gerdling Edlen,FALSE,,,,0,0,0,0,0,FALSE,garage,0,,,,M_237212_899898,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
4610,250,,,,,,,2 Meetinghouse Rd,planning,5 -unit condos,,2 Meetinghouse Road,MA,02021,,,2021,,0,5,0,5,,,0,0,,,0,0,0,0,0,0,0,0,42.17734766,-71.11364279,,2019-04-02 16:06:34 UTC,2019-04-02 16:06:34 UTC,Canton,,TRUE,,,,,,,,,,,0,,,0,F_760888_2889857,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4613,250,,,,,,,Evelyn Estates Subdivision,completed,7 lots definitive subdivision,,25 Evelyn Way,MA,02021,,,2014,,7,0,0,7,0,,0,0,,,0,0,0,0,0,0,0,0,42.14676116,-71.15476483,,2019-04-02 16:06:45 UTC,2019-04-02 16:06:45 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_750707_2880580,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4612,250,,,,,,,Indian Woods Condominiums,completed,16 Indian Woods Way - 56 two-bedroom condos,,23 Indian Woods Way,MA,02021,,,2010,,0,0,56,56,0,,0,0,,,0,0,0,0,0,0,0,0,42.14771135,-71.09994594,,2019-04-02 16:06:41 UTC,2019-04-02 16:06:41 UTC,Canton,,,,,,0,0,0,0,0,,,0,,14,0,F_764832_2879197,,Metropolitan Area Planning Council,Norfolk,,[],,,,
1953,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Merrimack Village- Rt. 114,completed,"42°38'04.2""N 71°04'16.5""W  50 units",,Compass Pt,MA,,,,2015,,50,0,0,50,0,,0,0,,,0,0,0,0,0,0,0,0,42.63437682,-71.07159301,FALSE,2015-04-03 16:26:49 UTC,2019-04-29 18:59:13 UTC,North Andover,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,,M_235169_931625,2013,Merrimack Valley Planning Commission,Essex,,[],,,,
4608,250,,,,,,,Yorkshire Estates,completed,17-lot flexible development subdivision off Stonewood Drive. ,,17 Stonewood Drive,MA,02021,,,2020,,17,0,0,17,0,,0,0,,,0,0,0,0,0,0,0,0,42.16796093,-71.08075441,,2019-04-02 16:06:27 UTC,2021-03-10 18:38:54 UTC,Canton,,,,,,17,0,0,0,0,,,0,0,17,0,F_769840_2886741,,Metropolitan Area Planning Council,Norfolk,,[],,,,
5955,777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Old Cart Path Condo,in_construction,Thirty-seven 2-bedroom townhouse condominium development. ,https://oldcartpath.com/projects?msclkid=d53d6d18a49411eca121e535bfae0f41,Plymouth Street,MA,02382,,,2023,,0,0,37,37,0,,0,0,,,0,0,0,0,0,0,0,0,42.08658362,-70.90757044,FALSE,2022-03-15 19:25:07 UTC,2022-03-15 19:25:07 UTC,Whitman,Chris Bruce,TRUE,,,,37,0,0,0,0,FALSE,,0,,37,0,M_249012_870865,,Old Colony Planning Council,Plymouth,,[],,,FALSE,FALSE
4491,239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Union Point - Brookfield Village,in_construction,Single Family Subdivision within Union Point ,https://www.pulte.com/homes/massachusetts/eastern-massachusetts/south-weymouth/brookfield-village-209563?cmp=SEM_PLTE_DIV_DMA7_NE_ONGOING_Google_B&gclid=Cj0KCQjwuafdBRDmARIsAPpBmVUjkUPMNxB6gvuX2vznRQxLNZsMD4XKlVviq1lOoMJU4RnTVhvcvAQaAg4aEALw_wcB&gclsrc=aw.ds,119 Stonehaven Drive,MA,02190,,,2019,,81,27,0,108,0,,0,0,,,0,0,0,0,0,0,0,0,42.15760025,-70.95165888,FALSE,2018-09-26 06:44:35 UTC,2018-09-26 06:44:56 UTC,Weymouth,Pulte Homes,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,F_804829_2882935,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
4614,250,,,,,,,Brightview Canton,completed,"A retirement community which opened in 2016. The community has 160 apartment homes: 95 independent living, 40 assisted living, and 25 dedicated to Alzheimer's Care.",,48 Randolph Street,MA,02021,,,2016,,0,0,160,160,0,,0,0,,,0,0,0,0,0,0,0,0,42.18226574,-71.11737628,,2019-04-02 16:06:48 UTC,2019-04-02 16:06:48 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_760210_2892069,,Metropolitan Area Planning Council,Norfolk,,[],,,,
2094,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49-63 Melcher Street,completed," ""63 Melcher: 38 units, including 5 affordable artist live/work units, 27 Innovation Units & 6 lofts. 51 Melcher: 94,220sf office bldg w/ 4,780sf of retail.49 Melcher: 14-22 units and 14,100sf retail/restaurant uses.""",http://www.env.state.ma.us/mepa/mepadocs/2010/081110em/nps/enf/14636.pdf,49 Melcher Street,MA,02210,,,2015,,0,0,38,52,0,869,113100,0,0,34000000,18880,94220,0,0,0,0,0,0,42.34944696,-71.05033269,TRUE,2011-03-19 07:00:00 UTC,2018-09-26 05:27:38 UTC,Boston,,FALSE,38,,,0,0,0,0,0,FALSE,,0,,,,M_237045_899975,2017,Metropolitan Area Planning Council,Suffolk,South Boston Waterfront,"[""Rapid Transit: Courthouse""]",,,,
4494,239,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Union Point -- Mastlight,completed,Apartment development at Union Point,https://www.mastlight.com/,Patriot Parkway,MA,,,,2018,,0,13,265,278,0,,14000,0,,,14000,0,0,0,0,0,0,0,42.15477853,-70.94591976,TRUE,2018-09-26 07:18:51 UTC,2018-09-26 07:18:51 UTC,Weymouth,Corcoran,FALSE,,,,28,0,0,0,28,FALSE,,0,,,0,F_806452_2881889,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
5015,566,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,951-959A Dorchester Ave,planning,"Proposed five-story, 43,800-square-foot mixed-use development featuring 38 apartment residences and 6,670 square feet of ground-floor retail. Apartments would include studios, one-bedrooms and two-bedrooms. Retail would include a new, larger space for the existing Dorchester Market located on site.",,959 Dorchester Avenue,MA,02125,,5,2022,,0,0,38,38,,,6670,0,22,6000000,6670,0,0,0,0,0,0,0,42.3181705,-71.05694704,FALSE,2020-01-16 17:17:49 UTC,2020-01-16 17:19:29 UTC,Boston,,FALSE,,,,5,,,5,,FALSE,,0,,,0,M_236519_896512,,Metropolitan Area Planning Council,Suffolk,Dorchester,"[""Rapid Transit: Jfk/Umass""]",,,,
4616,250,,,,,,,The Highlands at Canton Meadows,completed,"6 building, 196 units of apartments",,1 Bay Drive,MA,02021,,,2015,,0,0,196,196,0,,0,0,,,0,0,0,0,0,0,0,0,42.18116876,-71.08533197,,2019-04-02 16:06:54 UTC,2019-04-02 16:06:54 UTC,Canton,,TRUE,,,,0,0,0,0,0,,,0,,49,0,F_767974_2891286,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4615,250,,,,,,,Indian Lane Flexible Subdivision,planning,"8 lot flexible subdivision, many acres of land conserved for public access",,119 Indian Lane,MA,02021,,,2021,,8,0,0,8,,,0,0,,,0,0,0,0,0,0,0,0,42.15420854,-71.09485813,,2019-04-02 16:06:52 UTC,2019-04-02 16:06:52 UTC,Canton,,,,,,,,,,,,,0,,,0,F_766511_2881210,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4617,250,,,,,,,Waterfall Hills,completed,243 condo style apartments,,33 Waterfall Drive,MA,02021,,,2010,,0,0,243,243,0,,0,0,,,0,0,0,0,0,0,0,0,42.14865345,-71.13368358,,2019-04-02 16:06:58 UTC,2019-04-02 16:06:58 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_755501_2879470,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4618,250,,,,,,,296 York Street Subdivision,completed,3 lot subdivision,,296 York Street,MA,02021,,,2016,,3,0,0,3,0,,0,0,,,0,0,0,0,0,0,0,0,42.17123311,-71.08931687,,2019-04-02 16:07:00 UTC,2019-04-02 16:07:00 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_767682_2887707,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4492,239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Union Point -- Woodstone Crossing ,completed,"""Transit Village"" development at Union Point",https://www.pulte.com/homes/massachusetts/eastern-massachusetts/south-weymouth/woodstone-crossing-209501?cmp=SEM_PLTE_DIV_DMA7_NE_ONGOING_Google_B&gclid=Cj0KCQjwuafdBRDmARIsAPpBmVVFY7sJZ-eH3Lz1R3vZVYjS3Zm0_ZzkNXk9dQx2sBGH4nUpHgq-x80aAi9JEALw_wcB&gclsrc=aw.ds,Trotter Road,MA,,,,2019,,0,0,200,200,0,,0,0,,,0,0,0,0,0,0,0,0,42.15467612,-70.95002694,FALSE,2018-09-26 06:49:51 UTC,2022-04-06 11:44:33 UTC,Weymouth,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_804944_2882261,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,FALSE,FALSE
4623,250,,,,,,,Magnolia Way and Bazin Ln,completed,Residential housing of 15 single family homes by Pat Considine.,,Bazin Lane,MA,,,,2013,,15,0,0,15,0,,0,0,,,0,0,0,0,0,0,0,0,42.19256503,-71.11991103,,2019-04-02 16:07:30 UTC,2019-04-02 16:07:30 UTC,Canton,,TRUE,,,,0,0,0,0,0,,,0,,,0,F_755555_2892750,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4782,489,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Chelmsford Woods Residenes,completed,"Luxury rental apartments. Two-phase affordable apartment community that consists of one-, two and three-bedroom units. There is a clubhouse with a wide range of amenities. This property consists of five buildings and 116 units of which there are 30 one-bedroom units, 61 two-bedroom units and 25 three-bedroom units.",http://www.chelmsfordwoods.com/,267 Littleton Road,MA,01824,,,2018,,0,0,116,116,0,,0,0,,,0,0,0,0,0,0,0,0,42.58577878,-71.38328739,FALSE,2019-04-22 19:18:00 UTC,2019-05-08 20:22:46 UTC,Chelmsford,,FALSE,30,61,25,0,0,0,0,0,FALSE,,0,,0,0,F_687445_3038582,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,,
2680,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Turtle Creek/ Village Gate,completed,"28 lot flexible development subdivision off Village Gate and Wayside Lane (Balancing Rock Road, Pulpit, and Sawmill Roads), preserved over 33 acres for trails and conservation.",,70 Balancing Rock Road,MA,02021,,,2016,,28,0,0,28,0,,0,0,,,0,0,0,0,0,0,0,0,42.16189208,-71.10162002,FALSE,2011-03-19 07:00:00 UTC,2019-04-03 20:07:19 UTC,Canton,,FALSE,,,,0,0,0,0,0,FALSE,,,,,,F_764072_2884187,2018,Metropolitan Area Planning Council,Norfolk,,[],,,,
4622,250,,,,,,,Otis Way Subdivision,completed,3 single family home lots in a residential zone,,10 Otis Way,MA,02021,,,2013,,3,0,0,3,0,,0,0,,,0,0,0,0,0,0,0,0,42.16908392,-71.15388855,,2019-04-02 16:07:23 UTC,2019-04-02 16:07:23 UTC,Canton,,TRUE,,,,0,0,0,0,0,,,0,,,0,F_749990_2886943,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: Canton Junction""]",,,,
4621,250,,,,,,,Beaver Meadow Estates (Herman Paul Road),completed,9 lot subdivision off Pleasant Street (Herman Paul Road),,20 Herman Paul Road,MA,02021,,,2016,,9,0,0,9,0,,0,0,,,0,0,0,0,0,0,0,0,42.1472547,-71.11754475,,2019-04-02 16:07:08 UTC,2019-04-02 16:07:08 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_759879_2878930,,Metropolitan Area Planning Council,Norfolk,,[],,,,
2227,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,The Estuary - Canton Point Condos,completed,"53 (age-restricted, 55+) townhomes/condos",,9 Iris Court,MA,02021,,,2016,,0,0,53,53,0,,0,0,,,0,0,0,0,0,0,0,0,42.16719613,-71.11389675,FALSE,2011-03-19 07:00:00 UTC,2019-04-03 20:07:20 UTC,Canton,,FALSE,,,,7,0,0,0,7,FALSE,,0,,,,F_761016_2886171,2018,Metropolitan Area Planning Council,Norfolk,,[],,,,
4624,250,,,,,,,Orchard Cove,completed,45-unit senior apartments and assisted living housing,,1 Del Pond Drive,MA,02021,,,2015,,0,0,45,45,0,,0,0,,,0,0,0,0,0,0,0,0,42.17099122,-71.11315169,,2019-04-02 16:07:35 UTC,2019-04-02 16:07:35 UTC,Canton,,,,,,0,0,0,0,0,,,0,,,0,F_760907_2887887,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4489,239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Union Point - Highlands,completed,First phase of Union Point residential development. Housing unit types are estimated,,56 Parkview Street,MA,02190,,,2013,,60,25,30,115,0,,0,0,,,0,0,0,0,0,0,0,0,42.15760546,-70.94733971,FALSE,2018-09-26 06:37:02 UTC,2018-09-26 06:37:02 UTC,Weymouth,,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,F_806012_2883007,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
4488,239,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Union Point -- Faring Way,completed,Senior housing complex and 50-bed nursing home,https://www.fairingway.org/,25 Stonehaven Drive,MA,02190,,,2016,,0,0,221,221,50,,0,0,,,0,0,0,0,0,0,0,0,42.15933811,-70.94845575,FALSE,2018-09-26 06:27:13 UTC,2018-09-26 06:27:13 UTC,Weymouth,Eventide / Rogerson Communities,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,F_805610_2883572,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
4487,239,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Union Point -- Commons at Southfield Highlands,completed,Rental apartments within Union Point development,http://unionpointma.com/,200 Trotter Road,MA,02190,,4,2012,,0,0,298,298,0,,0,0,,,0,0,0,0,0,0,0,0,42.15561119,-70.94664961,FALSE,2018-09-26 06:19:47 UTC,2018-09-26 06:19:47 UTC,Weymouth,Corcoran,FALSE,,,,0,0,0,0,0,FALSE,surface,0,,,0,F_806131_2882228,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
4490,239,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Union Point - Snowbird Development,completed,Single family home development within Union Point neighborhood,,36 Dorset Park Lane,MA,02190,,,2016,,26,0,0,26,0,,0,0,,,0,0,0,0,0,0,0,0,42.15818714,-70.94597138,FALSE,2018-09-26 06:39:49 UTC,2018-09-26 06:39:49 UTC,Weymouth,,FALSE,,,,0,0,0,0,0,FALSE,,0,0,,0,F_806368_2883157,,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
3349,256,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Union Point -- Remainder of Phase 1,planning,"Union Point is a 1,500 acre mixed use development located 12 miles from Boston. Union Point will feature up to 3,855 homes and up to 6 million square feet of commercial with more than 1,000 acres of open space and 50 miles of trails. The site is a transit-oriented development with direct pedestrian access to the South Weymouth Commuter Rail Station.  This entry comprises the phase 1 elements which are not already under construction or completed as of September 2018. Information based on April 2017 Notice of Project Change, subtracting development already listed in other entries. ",https://www.weymouth.ma.us/planning-community-development/pages/union-point,Snow Bird Avenue,MA,,,,2025,,450,450,500,1400,250,,2047000,285,0,,300000,575000,200000,0,565000,77000,330000,0,42.15457989,-70.9431225,TRUE,2017-04-24 18:07:39 UTC,2018-09-26 07:36:00 UTC,Weymouth,,TRUE,,,,0,0,0,0,0,FALSE,,0,,4000,,F_807165_2881945,2017,Metropolitan Area Planning Council,Norfolk,,"[""Commuter Rail: South Weymouth""]",,,,
4495,239,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Union Point -- Future Phases,projected,"Remainder of Union Point development, based on on April 2017 Notice of Project Change",https://www.weymouth.ma.us/planning-community-development/pages/union-point,Snow Bird Avenue,MA,,,,2035,,333,333,333,999,,,5948000,,,,48000,1990000,1400000,,2245000,,265000,,42.15473915,-70.94204403,TRUE,2018-09-26 07:48:58 UTC,2018-09-26 07:48:58 UTC,Weymouth,Lsar Ventures,FALSE,,,,,,,,,FALSE,,,,,,F_807165_2881945,,Metropolitan Area Planning Council,Norfolk,,[],,,,
4232,335,TRUE,,,,TRUE,,Cabotville Mill Renovation,planning,"a mixed-use property with 600 apartments, light manufacturing, office space and other similar commercial uses. To be developed in 2 phases.",,Chicopee Center,MA,,100,5,2021,,0,0,570,570,,,400000,0,623,,,,,,,,,,42.14955016,-72.60870423,,2018-05-25 16:00:16 UTC,2018-09-26 15:45:32 UTC,Chicopee,,TRUE,540,30,,,,,,,,surface,0,0,,400000,F_354376_2881042,,Pioneer Valley Planning Commission,Hampden,,"[""RTA: PVTA""]",,,,
4626,502,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Hewitts Landing Townhomes,completed,150-unit townhouse community approved as part of the Hingham Shipyard Redevelopment Project,,USS Buckley Place,MA,,,,2016,,0,150,0,150,0,,0,0,,,0,0,0,0,0,0,0,0,42.25275393,-70.91597447,FALSE,2019-04-02 18:37:35 UTC,2019-04-02 18:37:35 UTC,Hingham,Lennar Hingham Holdings,FALSE,,,,0,0,0,0,0,FALSE,,0,,,0,F_814390_2917932,,Metropolitan Area Planning Council,Plymouth,,"[""Ferry: Hingham Ferry(F1)""]",,,,
4811,489,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Ecklund Drive,completed,Subdivision with approximately 30 single-family homes.,,45 Ecklund Drive,MA,01852,,,2015,,30,0,0,30,0,,0,0,,,0,0,0,0,0,0,0,0,42.61631347,-71.30110686,FALSE,2019-05-01 18:24:29 UTC,2019-05-08 20:23:00 UTC,Lowell,,FALSE,,,,0,0,0,0,0,FALSE,,0,,0,0,F_698959_3052533,,Northern Middlesex Council of Governments,Middlesex,,"[""RTA: LRTA""]",,,,
4625,502,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Avalon Hingham Shipyard II,completed,"190-unit, mulit-family rental development consisting of five stories. The residential component is largely located over a single story parking garage. The development was approved through a comprehensive permit and includes 48 affordable units.",https://www.avaloncommunities.com/massachusetts/hingham-apartments/avalon-residences-at-the-hingham-shipyard,319 Lincoln Street,MA,02043,,5,2019,,0,0,190,190,0,,0,0,298,,0,0,0,0,0,0,0,0,42.24988952,-70.91563975,FALSE,2019-04-02 18:34:47 UTC,2022-03-01 21:34:58 UTC,Hingham,AvalonBay Communities,FALSE,67,104,19,48,0,0,48,0,FALSE,"garage,surface",0,,0,0,F_814508_2916654,,Metropolitan Area Planning Council,Plymouth,,"[""Ferry: Hingham Ferry(F1)""]",,,FALSE,FALSE
